"","count","artist","album","song","genre","year","popularity","acousticness","danceability","energy","instrumentalness","liveness","speechiness","tempo","valence","key","mode","duration"
"22418",22418,"WizKid","Made In Lagos","Ginger (feat. Burna Boy)","latin",2020,69,0.103,0.545,0.749,0,0.232,0.153,100.503,0.681,4,0,196147
"22419",22419,"Drake","Certified Lover Boy","Fountains (with Tems)","latin",2021,81,0.181,0.843,0.485,0.0675,0.107,0.195,100.053,0.689,10,0,192418
"22420",22420,"WizKid","Made In Lagos: Deluxe Edition","Mood (feat. Buju)","latin",2021,66,0.0193,0.897,0.7,0.009,0.12,0.117,101.944,0.755,1,0,209760
"22421",22421,"Dave","System (feat. WizKid)","System (feat. WizKid)","latin",2021,61,0.105,0.817,0.669,1.25e-06,0.247,0.1,106.934,0.693,0,0,181550
"22422",22422,"OBOY","TDB","TDB","latin",2021,79,0.0474,0.882,0.675,0.000598,0.124,0.141,140.092,0.758,3,1,154280
"22423",22423,"Bilal Wahib","Ibiza","Ibiza","latin",2021,75,0.0182,0.905,0.599,0,0.158,0.0732,135.076,0.88,7,1,160714
"22424",22424,"Burna Boy","Want It All (feat. Polo G)","Want It All (feat. Polo G)","latin",2021,72,0.211,0.519,0.568,1.73e-06,0.0912,0.155,159.988,0.707,1,1,232500
"22425",22425,"Farruko","El Incomprendido","El Incomprendido","latin",2021,79,0.113,0.754,0.841,0,0.466,0.135,128.019,0.541,11,1,267547
"22426",22426,"Burna Boy","Kilometre","Kilometre","latin",2021,50,0.0466,0.866,0.805,0,0.0196,0.128,102.971,0.496,9,1,153786
"22427",22427,"Kikimoteleba","Tigini (Remix)","Tigini - Remix","latin",2021,60,0.253,0.755,0.622,0,0.102,0.228,135.017,0.599,6,0,196034
"22428",22428,"Ozuna","La Funka","La Funka","latin",2021,74,0.162,0.802,0.757,0.000533,0.129,0.0465,123.01,0.869,4,1,198827
"22429",22429,"J Balvin","JOSE","Una Nota","latin",2021,87,0.0191,0.662,0.788,0,0.0559,0.205,179.876,0.711,3,0,170760
"22430",22430,"Tayc","Dis moi comment.","Dis moi comment.","latin",2021,51,0.067,0.614,0.745,0,0.286,0.327,97.477,0.457,11,1,211514
"22431",22431,"Burna Boy","Question (feat. Don Jazzy)","Question (feat. Don Jazzy)","latin",2021,64,0.0854,0.847,0.527,0.000303,0.153,0.0465,104.052,0.746,4,1,168462
"22432",22432,"Soolking","Bye Bye","Bye Bye","latin",2021,71,0.192,0.748,0.653,0,0.105,0.0567,100.036,0.46,0,1,175290
"22433",22433,"Fireboy DML","Peru","Peru","latin",2021,71,0.572,0.951,0.415,0.00403,0.0792,0.077,108.014,0.633,7,0,151641
"22434",22434,"Justin Quiles","Loco","Loco","latin",2021,86,0.222,0.77,0.899,1.14e-06,0.0894,0.0494,128.05,0.851,8,1,231604
"22435",22435,"Ir Sais","Pelikula","Juntos","latin",2021,49,0.191,0.782,0.561,0,0.0874,0.0544,97.91,0.562,6,1,193543
"22436",22436,"S1mba","Good Time Long Time","Twice","latin",2021,56,0.613,0.8,0.467,0,0.313,0.0481,107.998,0.826,11,0,170139
"22437",22437,"Gradur","Trucs de choses","Trucs de choses","latin",2021,72,0.323,0.54,0.577,0,0.265,0.189,96.657,0.634,9,0,174671
"22438",22438,"Chivv","Come Online (Remix)","Come Online - Remix","latin",2021,54,0.187,0.865,0.513,9.35e-05,0.13,0.192,106.099,0.747,5,0,156545
"22439",22439,"King Promise","Ring My Line (feat. Headie One)","Ring My Line (feat. Headie One)","latin",2021,57,0.251,0.554,0.679,0,0.15,0.137,103.462,0.284,8,1,203093
"22440",22440,"Farruko","Pepas","Pepas","latin",2021,96,0.00776,0.762,0.766,6.98e-05,0.128,0.0343,130.001,0.442,7,1,287120
"22441",22441,"AV","Big Thug Boys","Big Thug Boys","latin",2021,65,0.39,0.861,0.721,0.00827,0.108,0.133,108.105,0.831,10,0,172690
"22442",22442,"Myke Towers","ALMAS GEMELAS","ALMAS GEMELAS","latin",2021,86,0.182,0.793,0.745,0.000189,0.293,0.0571,94.979,0.716,7,1,235411
"22443",22443,"Joé Dwèt Filé","Jolie madame (feat. Ronisia)","Jolie madame (feat. Ronisia)","latin",2021,62,0.289,0.754,0.563,0,0.109,0.0601,160.029,0.914,1,1,185093
"22444",22444,"Peruzzi","Rum & Boogie","Southy Love","latin",2021,49,0.144,0.863,0.831,0.0094,0.0399,0.0612,113.019,0.426,10,0,209200
"22445",22445,"Omah Lay","Understand","Understand","latin",2021,69,0.166,0.697,0.653,0.231,0.0911,0.102,99.982,0.627,0,1,174545
"22446",22446,"Vegedream","MDS 7 – Blessé","MDS 7 – Blessé","latin",2021,49,0.0695,0.702,0.894,0.000122,0.109,0.046,109.953,0.74,1,1,292364
"22447",22447,"Frenna","Ova You","Ova You","latin",2021,21,0.0713,0.652,0.691,3.35e-06,0.147,0.0559,103.039,0.416,0,0,209078
"22448",22448,"KiDi","Touch It","Touch It","latin",2021,73,0.112,0.893,0.757,0.0634,0.107,0.0738,95.018,0.681,10,1,165000
"22449",22449,"Mr Eazi","Sekkle & Bop","Sekkle & Bop (feat. Popcaan)","latin",2021,54,0.0171,0.817,0.764,0,0.458,0.344,96.11,0.769,3,1,156328
"22450",22450,"Olamide","Carpe Diem","Infinity (feat. Omah Lay)","latin",2020,73,0.303,0.93,0.535,0.0201,0.146,0.111,102.017,0.518,7,0,171765
"22451",22451,"GIMS","LES VESTIGES DU FLÉAU","SANS LIMITE","latin",2021,34,0.0771,0.872,0.633,0,0.0945,0.199,113.994,0.799,11,0,219600
"22452",22452,"Jhay Cortez","Ley Seca","Ley Seca","latin",2021,81,0.127,0.754,0.847,0,0.174,0.0926,104.973,0.546,8,1,263653
"22453",22453,"Adekunle Gold","Afro Pop, Vol. 1","Okay","latin",2020,60,0.288,0.677,0.675,0,0.13,0.264,100.268,0.632,0,0,186300
"22454",22454,"L.A.X","ZaZa Vibes","Sempe","latin",2020,73,0.517,0.699,0.703,0.0216,0.112,0.273,195.864,0.478,9,0,171429
"22455",22455,"Sebastian Yatra","Pareja Del Año","Pareja Del Año","latin",2021,88,0.163,0.715,0.622,0,0.0948,0.046,80.015,0.808,4,0,195053
"22456",22456,"Burna Boy","Twice As Tall","Onyeka (Baby)","latin",2020,35,0.155,0.825,0.685,0.00977,0.102,0.0776,102.03,0.304,2,1,202147
"22457",22457,"Nio Garcia","AM Remix","AM Remix","latin",2021,90,0.114,0.743,0.655,0,0.0764,0.159,172.031,0.785,6,0,261335
"22458",22458,"Vegedream","Madame Djé (Djenaba)","Madame Djé (Djenaba)","latin",2021,56,0.0608,0.788,0.69,8.32e-05,0.092,0.0703,102.1,0.818,6,0,191561
"22459",22459,"Chivv","Henny Op Een Maandag","Henny Op Een Maandag","latin",2021,66,0.0722,0.82,0.669,0.000496,0.156,0.151,103.989,0.484,1,0,222920
"22460",22460,"J Balvin","In Da Getto","In Da Getto","latin",2021,90,0.025,0.915,0.72,1.42e-05,0.0942,0.0459,126.986,0.631,8,1,131067
"22461",22461,"Frenna","Django","Django","latin",2021,58,0.0234,0.733,0.61,9.77e-06,0.0625,0.129,195.898,0.885,5,0,142600
"22462",22462,"MHD","Pololo","Pololo","latin",2021,67,0.318,0.756,0.854,0.000101,0.0756,0.0602,106.091,0.871,1,0,195027
"22463",22463,"Rayvanny","Sound from Africa","Señorita (feat. GIMS)","latin",2021,27,0.244,0.821,0.665,8.31e-06,0.124,0.152,97.038,0.552,1,0,158969
"22464",22464,"Yung Dada","Fine Oga","Fine Oga","latin",2021,23,0.0145,0.77,0.702,0.0145,0.362,0.222,88.975,0.82,6,1,201406
"22465",22465,"Were-vana","Casanova","Casanova","latin",2020,47,0.465,0.711,0.848,0,0.123,0.115,97.176,0.531,6,0,172146
"22466",22466,"Soolking","Fada","Fada","latin",2021,65,0.113,0.803,0.751,0,0.0963,0.0717,98.983,0.659,7,1,165202
"22467",22467,"Frenna","Handle It","Handle It","latin",2021,49,0.0159,0.792,0.636,0.187,0.128,0.0775,95.011,0.811,5,0,203001
"22468",22468,"CHO","CHOSEN","Nasty","latin",2021,48,0.12,0.657,0.625,0,0.0827,0.391,95.743,0.357,0,1,168264
"22469",22469,"Bryan Mg","Ça Sert à Rien","Ça Sert à Rien","latin",2021,57,0.0379,0.669,0.825,0,0.226,0.127,179.854,0.669,8,1,170069
"22470",22470,"Los Legendarios","Los Legendarios 001","Fiel","latin",2021,83,0.407,0.849,0.701,0,0.112,0.06,98.005,0.505,6,0,261667
"22471",22471,"Ir Sais","Una Chimbita","Una Chimbita","latin",2021,49,0.306,0.775,0.701,0,0.0935,0.4,165.839,0.578,1,1,211773
"22472",22472,"J Balvin","Qué Más Pues?","Qué Más Pues?","latin",2021,90,0.0261,0.891,0.819,0.000354,0.173,0.106,101.968,0.768,8,1,217773
"22473",22473,"Hiro","Quatre secondes","Quatre secondes","latin",2021,49,0.427,0.789,0.587,3.2e-06,0.135,0.198,167.016,0.88,8,0,158787
"22474",22474,"D'Prince","One Shirt (feat. Jonzing World)","One Shirt (feat. Jonzing World)","latin",2021,47,0.254,0.671,0.903,0,0.0919,0.068,92.007,0.963,3,0,266179
"22475",22475,"Yxng Le","Physical","Physical","latin",2021,42,0.0631,0.782,0.59,0,0.166,0.294,99.886,0.859,8,0,168443
"22476",22476,"Maluma","Aloha (feat. Darell, Mambo Kingz & Dj Luian)","Aloha","latin",2021,81,0.532,0.807,0.712,2.37e-05,0.163,0.1,100.004,0.792,1,1,241659
"22477",22477,"Wauve","Monogram","Monogram","latin",2021,36,0.176,0.721,0.536,0.000234,0.0814,0.279,198.077,0.525,0,1,196364
"22478",22478,"Tayc","Fleur froide (Donum Novae)","Le temps","latin",2021,69,0.108,0.577,0.595,0.000101,0.0759,0.173,201.892,0.633,6,1,197241
"22479",22479,"Blaq Jerzee","Falling For U","Falling For U","latin",2021,60,0.474,0.839,0.81,0.000273,0.0752,0.118,104.011,0.43,10,0,181965
"22480",22480,"JAE5","Dimension (feat. Skepta & Rema)","Dimension (feat. Skepta & Rema)","latin",2021,65,0.173,0.561,0.722,4.86e-05,0.175,0.068,103.099,0.173,4,0,234027
"22481",22481,"Justin Bieber","Justice","Peaches (feat. Daniel Caesar & Giveon)","latin",2021,92,0.321,0.677,0.696,0,0.42,0.119,90.03,0.464,0,1,198082
"22482",22482,"Soolking","Jennifer","Jennifer","latin",2020,50,0.342,0.839,0.742,0,0.0846,0.286,91.508,0.684,8,1,256107
"22483",22483,"King Promise","As Promised","Abena","latin",2019,40,0.423,0.744,0.679,2.36e-06,0.0971,0.0333,104.027,0.929,11,1,244615
"22484",22484,"Nio Garcia","Travesuras (Remix)","Travesuras - Remix","latin",2021,77,0.0513,0.739,0.788,0,0.282,0.0731,175.996,0.473,1,1,324426
"22485",22485,"Broederliefde","Medaille","Animals","latin",2021,45,0.114,0.736,0.704,0,0.148,0.0574,128.059,0.464,8,0,271321
"22486",22486,"Orezi","Sweet Sensation","Sweet Sensation","latin",2019,52,0.0657,0.888,0.716,0.00339,0.0993,0.0835,99.98,0.673,2,1,204042
"22487",22487,"Kendji Girac","Mi Vida","Bebeto","latin",2020,4,0.42,0.856,0.714,3.41e-06,0.137,0.154,110.967,0.898,8,0,205400
"22488",22488,"Kelvyn Boy","Blackstar","Tele","latin",2020,45,0.362,0.848,0.743,0.0014,0.102,0.0804,100.036,0.706,1,0,194400
"22490",22490,"King Promise","Sisa","Sisa","latin",2020,46,0.406,0.852,0.494,5.45e-06,0.0711,0.145,104.017,0.786,1,1,191538
"22491",22491,"Jairzinho","Thick","Thick","latin",2021,48,0.0237,0.772,0.59,8.96e-06,0.0702,0.225,100.085,0.477,9,1,144150
"22492",22492,"Broederliefde","Medaille","In 2 That","latin",2021,43,0.0299,0.73,0.773,5.62e-06,0.0911,0.111,99.94,0.59,1,0,224324
"22493",22493,"Philly Moré","Amiri Jeans","Amiri Jeans","latin",2020,0,0.00711,0.879,0.554,1.93e-06,0.0689,0.157,99.91,0.852,8,0,146823
"22494",22494,"DJ Katch","No Letting Go (Michael Fortera Remix)","No Letting Go - Michael Fortera Remix","latin",2021,52,0.296,0.611,0.647,0,0.0521,0.249,103.016,0.736,8,1,162000
"22495",22495,"KTL","Shaku","Shaku","latin",2020,32,0.416,0.794,0.687,0,0.0941,0.0292,111.967,0.867,8,0,189187
"22496",22496,"Maluma","Hawái","Hawái","latin",2020,80,0.189,0.787,0.728,2.29e-05,0.0629,0.389,180.066,0.545,6,0,200198
"22497",22497,"Says'z","Jaune (Deluxe)","Afro'Classic 1","latin",2021,48,0.501,0.771,0.544,0,0.12,0.322,95.969,0.745,5,0,162000
"22498",22498,"Frenna","Dragon Roll","Dragon Roll","latin",2021,55,0.0533,0.839,0.72,0.00379,0.0612,0.0459,95.03,0.826,4,0,156632
"22499",22499,"Burna Boy","African Giant","Collateral Damage","latin",2019,61,0.51,0.739,0.852,0.123,0.157,0.0453,102.014,0.903,2,0,197559
"22500",22500,"Aya Nakamura","Ailleurs","Ailleurs","latin",2021,39,0.0252,0.811,0.678,0,0.177,0.055,99.985,0.676,9,1,168667
"22501",22501,"Stonebwoy","Activate","Activate","latin",2020,52,0.69,0.787,0.699,3.56e-06,0.152,0.0384,108.022,0.611,4,0,217778
"22502",22502,"Juls","Mmayewa","Mmayewa","latin",2020,42,0.176,0.834,0.558,1.67e-05,0.0879,0.166,116.977,0.759,7,1,169231
"22503",22503,"Patoranking","Three","Abule","latin",2020,54,0.119,0.687,0.79,2.57e-05,0.104,0.194,99.669,0.603,8,1,199198
"22504",22504,"P-Square","Double Trouble","Collabo","latin",2014,53,0.353,0.58,0.903,6.98e-06,0.0957,0.0773,194.828,0.927,11,1,223500
"22505",22505,"Burna Boy","African Giant","Gbona","latin",2019,66,0.564,0.798,0.813,0.000141,0.108,0.162,93.912,0.942,4,0,187609
"22506",22506,"Timaya","Chulo Vibes","Balance","latin",2019,0,0.378,0.722,0.788,0.0327,0.381,0.0508,102.079,0.961,5,1,183529
"22507",22507,"WizKid","Fever","Fever","latin",2018,58,0.544,0.755,0.806,0.000114,0.0908,0.0479,98.008,0.892,0,0,252245
"22508",22508,"Mr Eazi","Keys to the City (Ogede)","Keys to the City (Ogede)","latin",2018,0,0.101,0.781,0.853,0.0632,0.0897,0.0757,104.046,0.394,5,0,168788
"22509",22509,"Terri","On Me","On Me","latin",2019,22,0.333,0.849,0.842,0,0.0647,0.0483,109.949,0.891,5,1,194182
"22510",22510,"Eugy","LoLo","LoLo","latin",2019,52,0.317,0.766,0.622,0.00798,0.0849,0.359,187.936,0.426,11,1,166322
"22511",22511,"Ajebo Hustlers","Pronto","Pronto","latin",2021,52,0.724,0.861,0.817,0.0617,0.104,0.235,102.969,0.671,2,0,160777
"22512",22512,"MHD","19","Bébé","latin",2018,59,0.162,0.706,0.672,3.55e-06,0.115,0.111,104.017,0.839,8,1,245713
"22513",22513,"Burna Boy","African Giant","Gum Body (feat. Jorja Smith)","latin",2019,62,0.182,0.747,0.624,0,0.0864,0.0864,97.053,0.756,2,1,195074
"22514",22514,"King Promise","Tokyo","Tokyo","latin",2018,41,0.586,0.763,0.668,0.000385,0.171,0.0489,104.981,0.795,2,0,224813
"22515",22515,"Fuse ODG","New African Girl","New African Girl","latin",2018,33,0.502,0.892,0.698,3.76e-06,0.224,0.117,105.993,0.796,0,1,225350
"22516",22516,"TAICHU","TOLKIN YIT","TOLKIN YIT","latin",2021,61,0.101,0.647,0.724,8.25e-06,0.107,0.401,84.927,0.366,9,1,141408
"22517",22517,"Yoss Bones","Borracha De Amor","Borracha De Amor","latin",2021,53,0.37,0.676,0.51,8.22e-06,0.105,0.167,85.991,0.405,4,0,219942
"22518",22518,"Bizarrap","Nicki Nicole: Bzrp Music Sessions, Vol. 13","Nicki Nicole: Bzrp Music Sessions, Vol. 13","latin",2019,69,0.00554,0.81,0.471,0.000197,0.134,0.0496,75.003,0.391,8,1,143292
"22519",22519,"Danay Suárez","Polvo De La Humedad","Yo Aprendi","latin",2014,46,0.513,0.841,0.561,2.95e-06,0.0984,0.343,91,0.869,6,0,192960
"22521",22521,"Hispana","Las Hijas Del Rap","Las Hijas Del Rap","latin",2020,35,0.0635,0.759,0.76,0,0.0436,0.369,84.747,0.752,7,1,180413
"22522",22522,"Gabylonia","Boom Bap","Boom Bap","latin",2020,50,0.687,0.767,0.649,0,0.0667,0.352,174.069,0.847,2,1,248236
"22523",22523,"TAICHU","FREE DOLLY / RACE","RACE","latin",2021,43,0.0681,0.732,0.751,1.94e-06,0.11,0.165,160.08,0.178,0,1,144997
"22524",22524,"Nathy Peluso","SANA SANA","SANA SANA","latin",2020,0,0.27,0.616,0.733,0.0132,0.0672,0.194,168.706,0.465,2,1,178984
"22525",22525,"Niña Dioz","Mezcal","Mezcal","latin",2020,41,0.125,0.736,0.734,0,0.0716,0.0663,100.021,0.551,2,1,194560
"22526",22526,"Nicki Nicole","Colocao","Colocao","latin",2020,67,0.28,0.811,0.712,0,0.106,0.054,90.02,0.576,10,0,179967
"22527",22527,"Snow Tha Product","Bilingue","Bilingue","latin",2019,52,0.381,0.834,0.642,0.000478,0.118,0.291,160.089,0.648,11,1,171000
"22528",22528,"Mala Rodríguez","Mala Rodríguez / Lujo Ibérico","Tengo Un Trato","latin",2007,41,0.0101,0.917,0.559,3.3e-06,0.0754,0.109,93.013,0.835,2,1,167507
"22529",22529,"Nicki Nicole","Mala Vida","Mala Vida","latin",2020,60,0.285,0.521,0.675,2.67e-06,0.299,0.175,190.091,0.38,2,0,160424
"22530",22530,"Nathy Peluso","BUSINESS WOMAN","BUSINESS WOMAN","latin",2020,45,0.0653,0.727,0.681,0,0.0616,0.177,82.926,0.731,5,1,227084
"22531",22531,"Arianna Puello","Gancho Perfecto","Oye lo que traigo","latin",1999,38,0.013,0.908,0.614,0.00154,0.098,0.35,91.039,0.78,9,1,296360
"22532",22532,"DUNNOWHO","Quieres Volver","Quieres Volver","latin",2021,19,0.224,0.836,0.617,0,0.116,0.0415,104.031,0.398,10,0,168433
"22533",22533,"Mala Rodríguez","Malamarismo","Por La Noche","latin",2007,55,0.279,0.523,0.506,0,0.229,0.208,177.739,0.823,10,0,223667
"22534",22534,"Elane","Perfidia","Perfidia","latin",2020,32,0.247,0.582,0.471,0,0.114,0.475,81.196,0.415,7,1,127500
"22535",22535,"Machete en Boca","A Machete Voy (Vol.3)","A Machete Voy","latin",2018,36,0.372,0.748,0.868,2.8e-06,0.129,0.072,110.005,0.933,11,0,202297
"22536",22536,"Elie Tigre","Espacio","Espacio","latin",2021,24,0.0382,0.693,0.454,4.89e-06,0.0937,0.0331,115.037,0.373,10,1,217848
"22537",22537,"Flor De Rap","Fuck You","Fuck You","latin",2021,35,0.0237,0.615,0.889,1.43e-05,0.071,0.0391,160.102,0.247,2,1,204750
"22538",22538,"Snow Tha Product","Confleis (No Soy Santa)","Confleis (No Soy Santa)","latin",2020,43,0.188,0.865,0.696,1.77e-05,0.197,0.0889,95.052,0.711,11,0,123840
"22539",22539,"Ana Tijoux","1977","1977","latin",2010,37,0.00448,0.678,0.687,0.000419,0.0847,0.0401,104.166,0.527,2,1,204036
"22540",22540,"Hispana","Los González","La Mexicana","latin",2019,44,0.0633,0.709,0.623,4.11e-06,0.144,0.0625,87.982,0.498,0,1,246791
"22541",22541,"Niña Dioz","Amor, Locura & Otros Vicios","Kamikaze","latin",2021,37,0.0708,0.829,0.761,0.000459,0.151,0.274,99.984,0.31,0,1,206493
"22542",22542,"Jezzy P","Kintsugi","Kintsugi","latin",2021,22,0.432,0.666,0.81,0,0.651,0.316,135.992,0.829,0,1,224000
"22543",22543,"Mabiland","DEM (Intro)","DEM (Intro)","latin",2021,23,0.955,0.382,0.256,0.000155,0.104,0.0547,95.172,0.201,4,1,155208
"22544",22544,"Norykko","Taxi Driver","Taxi Driver","latin",2020,30,0.14,0.706,0.703,2.19e-05,0.286,0.0546,135.981,0.724,6,1,255640
"22546",22546,"Anier","Tarde","Tarde","latin",2020,0,0.156,0.854,0.699,0,0.345,0.262,99.612,0.647,8,1,156950
"22547",22547,"Ximbo","Mercedes","Mercedes","latin",2021,24,0.0104,0.639,0.648,0.00362,0.187,0.11,90.108,0.779,10,1,187001
"22548",22548,"Rebeca Lane","Versos Tristes","Versos Tristes","latin",2020,24,0.345,0.66,0.774,0.0246,0.086,0.294,78.812,0.418,6,1,213986
"22549",22549,"Luisa Rincón","En Lo Mío","En Lo Mío","latin",2020,0,0.00586,0.811,0.613,0.628,0.139,0.0631,81.015,0.415,7,0,207656
"22550",22550,"Mabiland","WOW","WOW","latin",2021,28,0.754,0.799,0.596,0,0.668,0.325,124.848,0.512,7,0,171963
"22551",22551,"Sofía Gabanna","Bounce","Bounce","latin",2021,43,0.0268,0.877,0.722,0,0.0364,0.353,99.958,0.824,0,1,158400
"22552",22552,"La Joaqui","90's","90's","latin",2020,1,0.0441,0.903,0.686,3.47e-05,0.0579,0.197,92.011,0.665,1,1,138342
"22553",22553,"Elie Tigre","Denise","Denise","latin",2021,22,0.231,0.81,0.538,0,0.147,0.225,85.013,0.766,1,1,218070
"22554",22554,"Henak","Te Trae'","Te Trae'","latin",2021,22,0.361,0.722,0.576,0.000354,0.0991,0.345,171.92,0.517,10,0,276000
"22555",22555,"Louly","23","A Veces","latin",2020,30,0.33,0.646,0.655,0,0.123,0.103,85.675,0.25,11,0,128600
"22556",22556,"Astrid Cruz","Te Regalo","Te Regalo","latin",2021,25,0.769,0.751,0.431,0,0.11,0.383,143.659,0.589,0,0,266402
"22557",22557,"La Joaqui","Experiencia","Experiencia","latin",2021,0,0.307,0.848,0.571,1.09e-05,0.105,0.409,95.242,0.743,4,0,133799
"22558",22558,"Yoss Bones","Daño Permanente","Daño Permanente","latin",2021,38,0.196,0.779,0.731,0,0.162,0.119,134.968,0.829,9,0,229333
"22559",22559,"Elie Tigre","No Estoy","No Estoy","latin",2021,24,0.19,0.819,0.275,2.42e-05,0.108,0.216,81.013,0.0993,2,1,238306
"22560",22560,"Sombrahh","Sombrahh","Oveja Negra","latin",2018,21,0.36,0.639,0.552,0.18,0.0824,0.412,176.061,0.663,0,1,214048
"22561",22561,"Sofía Gabanna","Pareparqué","Pareparqué","latin",2020,35,0.319,0.551,0.725,0,0.229,0.328,87.548,0.695,10,0,193288
"22562",22562,"PIERI","Quien Paga","Quien Paga","latin",2021,27,0.019,0.691,0.88,1.9e-06,0.148,0.0921,174.04,0.535,4,0,118621
"22563",22563,"Astrid Cruz","En el Aire","En el Aire","latin",2019,33,0.271,0.68,0.65,1.04e-06,0.102,0.23,82.147,0.254,9,1,181111
"22564",22564,"Delfina Dib","ILY","ILY","latin",2021,32,0.85,0.725,0.533,0.000164,0.123,0.0835,147.96,0.376,1,0,155676
"22565",22565,"Flor De Rap","Don't Stop","Don't Stop","latin",2020,41,0.257,0.808,0.735,0,0.22,0.0375,128.008,0.137,0,1,213750
"22566",22566,"Hispana","Reina De Corazones","Reina De Corazones","latin",2020,30,0.0395,0.723,0.678,0,0.111,0.289,159.826,0.46,10,0,266907
"22567",22567,"EMJAY","Traka Tra","Traka Tra","latin",2020,22,0.155,0.884,0.707,0,0.152,0.141,129.943,0.214,6,1,118878
"22568",22568,"Eli Almic","Brujas","Brujas","latin",2018,35,0.0888,0.65,0.575,0,0.0909,0.0771,181.426,0.695,11,0,174545
"22569",22569,"Sailor An","Nada Más","Nada Más","latin",2021,22,0.0379,0.65,0.5,0.00183,0.194,0.0388,81.008,0.633,4,0,197778
"22570",22570,"Mare Advertencia Lirika","SE BUSCA","Se Busca","latin",2021,32,0.0805,0.782,0.834,0,0.093,0.0973,88.059,0.665,11,0,154451
"22571",22571,"Eli Almic","Ayuda","Ayuda","latin",2019,30,0.445,0.748,0.467,0.000133,0.129,0.309,95.342,0.38,11,0,237474
"22573",22573,"EMJAY","Que Si Me Ves","Que Si Me Ves","latin",2020,28,0.373,0.768,0.579,3.05e-05,0.0951,0.102,119.994,0.709,10,0,187123
"22574",22574,"Audry Funk","Verso… Luego Existo (The NYC Version)","Rompiendo Esquemas","latin",2012,29,0.104,0.779,0.907,0,0.102,0.272,92.186,0.915,7,1,179373
"22575",22575,"Santos Woge","Santos Woge","Estaré Bien","latin",2021,20,0.206,0.76,0.559,0,0.143,0.329,169.976,0.505,2,0,232000
"22576",22576,"Ximbo","Viernes 15 (Organic Remix)","Viernes 15 (Organic Remix)","latin",2021,20,0.287,0.792,0.547,0,0.0878,0.126,84.924,0.662,2,0,197001
"22577",22577,"Yoss Bones","Santa","Santa","latin",2020,35,0.162,0.737,0.821,0,0.0794,0.41,94.966,0.683,7,1,175387
"22578",22578,"Yoss Bones","Nunca Supiste","Nunca Supiste","latin",2021,42,0.117,0.635,0.508,0,0.119,0.447,82.627,0.7,6,1,236000
"22579",22579,"Santos Woge","Pueblo Chico","Pueblo Chico","latin",2021,19,0.416,0.685,0.724,7e-06,0.172,0.235,83.026,0.521,6,0,182000
"22580",22580,"Rebeca Lane","Ni Una Menos","Ni Una Menos","latin",2017,43,0.341,0.892,0.645,0,0.307,0.292,90.019,0.821,8,0,154674
"22581",22581,"Hispana","Mujer De Fuego","No Puedes Parar","latin",2021,31,0.0775,0.854,0.522,4.96e-05,0.416,0.382,132.045,0.14,7,1,216107
"22582",22582,"Las Ninyas del Corro","Jumanji","Jumanji","latin",2019,34,0.0684,0.74,0.688,0.000325,0.118,0.109,92.105,0.618,2,1,185380
"22583",22583,"Tasha & Tracie","SUV","SUV","latin",2021,47,0.0498,0.722,0.637,0,0.55,0.207,130.087,0.419,9,0,243000
